OBJECTID,FRAREGION,RROWNER1,RROWNER2,TRKRGHTS1,TRKRGHTS2,STRACNET,SIGSYS,PASSNGR,RAIL_TYPE,ABAND_YR,SOURCE,SEGMENT_MILES,FULL_NAME,FULLNAME_ABBR,SHAPE.LEN
4265,8, , , , , ,Unk, ,A,1980,Primary source was ND_HUB; adjusted to imagery,4.67669936,Unable to resolve name,Unknown,0.0680080391421868
4266,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,20.00529407,Red River Valley and Western Railroad,RRVW,0.323562019543208
4267,8,NPR, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.52033451,Northern Plains Railroad,NPR,0.00831556807805339
4268,8,BNSF, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.24050202,Burlington Northen Santa Fe Railway,BNSF,0.0042068590197093
4269,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.37586262,Burlington Northen Santa Fe Railway,BNSF,0.00792027657005855
4270,8,BNSF, , , , ,Unk, ,A,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.02755419,Burlington Northen Santa Fe Railway,BNSF,0.000500920245153857
4260,8,CPRS, , , , ,Unk, ,A,1958,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,17.13262583,Canadian Pacific Railway,CPRS,0.374493784895601
4271,8,BNSF, , , , ,Unk, ,A,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.84403076,Burlington Northen Santa Fe Railway,BNSF,0.046265987997798
4272,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.2061127,Burlington Northen Santa Fe Railway,BNSF,0.00360869321733789
4273,8,BNSF, , , ,S,CTC, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.39786919,Burlington Northen Santa Fe Railway,BNSF,0.00842766451400979
4274,8,BNSF, ,AMTK, , ,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.42735369,Burlington Northen Santa Fe Railway,BNSF,0.159140341127391
4275,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.33777003,Burlington Northen Santa Fe Railway,BNSF,0.00631051871350787
4276,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.18175679,Burlington Northen Santa Fe Railway,BNSF,0.0246783842860351
4277,8,DMVW, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.11806951,Dakota Missouri Valley and Western Railroad,DMVW,0.00245778780665317
4278,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.14067689,Burlington Northen Santa Fe Railway,BNSF,0.00293560142781158
4279,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01889296,Burlington Northen Santa Fe Railway,BNSF,0.000403887451827858
4280,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01465801,Burlington Northen Santa Fe Railway,BNSF,0.000313628161828621
4281,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.33908426,Burlington Northen Santa Fe Railway,BNSF,0.00732798646281123
4282,8,BNSF, ,YSVR, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.38803311,Burlington Northen Santa Fe Railway,BNSF,0.00633831305382412
5122,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.41060967,Red River Valley and Western Railroad,RRVW,0.00687830204462677
5123,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01406696,Burlington Northen Santa Fe Railway,BNSF,0.00029950330341083
5124,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.44744814,Burlington Northen Santa Fe Railway,BNSF,0.00751324489970929
5125,8,NPR, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.17728574,Northern Plains Railroad,NPR,0.00375223201301089
5126,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.3653549,Canadian Pacific Railway,CPRS,0.00743806794494765
5127,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.27130724,Burlington Northen Santa Fe Railway,BNSF,0.0245757632563234
5128,8,BNSF, ,AMTK, , ,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.30785318,Burlington Northen Santa Fe Railway,BNSF,0.00459924432094205
5129,8,MHC, , , , ,MAN, ,A,2006,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.27904369,Mohall Central Railroad,MHC,0.00415785774894536
5130,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.03556767,Burlington Northen Santa Fe Railway,BNSF,0.000768289285870889
5131,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.02752612,Burlington Northen Santa Fe Railway,BNSF,0.000595304254560641
5132,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.03151532,Burlington Northen Santa Fe Railway,BNSF,0.000681578938128226
5133,8,BNSF, ,AMTK, , ,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.43960338,Burlington Northen Santa Fe Railway,BNSF,0.00825691527297354
5134,8,BNSF, ,AMTK, , ,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.48609064,Burlington Northen Santa Fe Railway,BNSF,0.00710067393943599
5135,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.09164941,Burlington Northen Santa Fe Railway,BNSF,0.0019338546557767
5194,8,RRVW, ,RRVW, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.27406589,Red River Valley and Western Railroad,RRVW,0.00500151794568326
5195,8,MHC, , , , ,Unk, ,A,2001,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01782029,Mohall Central Railroad,MHC,0.000318238743595119
5196,8, , , , , ,Unk, ,A,1980,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,41.09361294,Unable to resolve name,Unknown,0.629629310475124
5197,8,RRVW, , , , ,MAN, ,A,7777,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.15527641,Red River Valley and Western Railroad,RRVW,0.00224915888006814
5198,8,BNSF, , , ,S,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.23729677,Burlington Northen Santa Fe Railway,BNSF,0.00481906256013032
5199,8,RRVW, , , , ,Unk, ,A,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.15070732,Red River Valley and Western Railroad,RRVW,0.00218396849046217
5200,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.26950119,Red River Valley and Western Railroad,RRVW,0.113725361210208
5201,8,BNSF, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery; additional attributes from ND_HUB,0.23971382,Burlington Northen Santa Fe Railway,BNSF,0.00482077713627604
5202,8,DMVW, , , , ,Unk, ,A,1999,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,9.36892375,Dakota Missouri Valley and Western Railroad,DMVW,0.153881416218696
5203,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.72973307,Red River Valley and Western Railroad,RRVW,0.0117918484292779
5247,8,BNSF, ,AMTK, ,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.96860531,Burlington Northen Santa Fe Railway,BNSF,0.0548720679776719
5248,8,BNSF, ,AMTK, , ,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.26975492,Burlington Northen Santa Fe Railway,BNSF,0.00504440757831799
5249,8,BNSF, ,AMTK, , ,ABS, ,O,0,Primary source was NTAD; adjusted to imagery,0.50192065,Burlington Northen Santa Fe Railway,BNSF,0.0108736327205697
5250,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.47258346,Burlington Northen Santa Fe Railway,BNSF,0.0456731503032077
5251,8, , , , , ,Unk, ,A,2004,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.88028173,Unable to resolve name,Unknown,0.0617761886477526
5252,8, , , , , ,Unk, ,A,1992,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.37640581,Unable to resolve name,Unknown,0.00795383575127844
5253,8,BNSF, , , ,S,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.97215831,Burlington Northen Santa Fe Railway,BNSF,0.019270759502823
5254,8,BNSF, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.0470328,Burlington Northen Santa Fe Railway,BNSF,0.000963135855640833
5255,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.66971179,Red River Valley and Western Railroad,RRVW,0.0868373432515423
5256,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.43313515,Burlington Northen Santa Fe Railway,BNSF,0.00745179195666284
5257,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,6.27466629,Red River Valley and Western Railroad,RRVW,0.0922677211186584
5258,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.59512142,Burlington Northen Santa Fe Railway,BNSF,0.0125730860934463
5259,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.26040914,Burlington Northen Santa Fe Railway,BNSF,0.00517408342421008
5260,8,DMVW, ,CPRS,BNSF, ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.33528908,Dakota Missouri Valley and Western Railroad,DMVW,0.00712234945736354
5261,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,4.54522923,Burlington Northen Santa Fe Railway,BNSF,0.0660983123648732
5262,8,BNSF, , , , ,Unk, ,A,1982,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,17.05017626,Burlington Northen Santa Fe Railway,BNSF,0.260654394522677
5263,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,8.09562781,Burlington Northen Santa Fe Railway,BNSF,0.160825740575301
5264,8,NPR, ,CPRS, , ,MAN, ,A,2008,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,9.63422797,Northern Plains Railroad,NPR,0.208487333159309
5265,8,BNSF, , , ,S,TWC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.51898584,Burlington Northen Santa Fe Railway,BNSF,0.0109358050001653
5266,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,4.35827717,Red River Valley and Western Railroad,RRVW,0.0880790635625183
5267,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,3.82455764,Burlington Northen Santa Fe Railway,BNSF,0.0805961127891313
5268,8,BNSF, ,AMTK, , ,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,11.63761966,Burlington Northen Santa Fe Railway,BNSF,0.250549834943943
5269,8,NPR, , , , ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.38496889,Northern Plains Railroad,NPR,0.00598158540745205
5270,8,BNSF, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.28422613,Burlington Northen Santa Fe Railway,BNSF,0.00506261224310487
5271,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.40792949,Canadian Pacific Railway,CPRS,0.00828312453096276
5272,8,BNSF, , , , ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.48824354,Burlington Northen Santa Fe Railway,BNSF,0.0288721938000037
5273,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.50629963,Burlington Northen Santa Fe Railway,BNSF,0.0101635439849371
5274,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.12775121,Burlington Northen Santa Fe Railway,BNSF,0.0026385241147309
5275,8,BNSF, , , , ,ABS, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.87289173,Burlington Northen Santa Fe Railway,BNSF,0.0181234449288115
5276,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.67170066,Burlington Northen Santa Fe Railway,BNSF,0.0139598061047352
5277,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.13093351,Burlington Northen Santa Fe Railway,BNSF,0.00276030067585678
5278,8,RRVW, , , , ,Unk, ,A,1999,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.31411045,Red River Valley and Western Railroad,RRVW,0.00626713490122945
5279,8,BNSF, , , , ,Unk, ,A,2004,Primary source was ND_HUB; adjusted to imagery,1.45561669,Burlington Northen Santa Fe Railway,BNSF,0.0217552949969586
5280,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.06166883,Burlington Northen Santa Fe Railway,BNSF,0.00129853348263175
5281,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.57825729,Burlington Northen Santa Fe Railway,BNSF,0.0121864968412744
5282,8,BNSF, ,AMTK, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.54695044,Burlington Northen Santa Fe Railway,BNSF,0.0225901473960725
5283,8,RRVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.37186738,Red River Valley and Western Railroad,RRVW,0.00543161418159763
5204,8,NPR, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.35726068,Northern Plains Railroad,NPR,0.114666956259221
5205,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01314122,Burlington Northen Santa Fe Railway,BNSF,0.000280927512182413
5206,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.21473791,Burlington Northen Santa Fe Railway,BNSF,0.00461512864189335
5207,8,RRVW, , , , ,Unk, ,A,2000,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.42521577,Red River Valley and Western Railroad,RRVW,0.00900862059708324
5208,8,NPR, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.52068497,Northern Plains Railroad,NPR,0.00832415208432508
5209,8,NPR, ,CPRS,BNSF, ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.52947717,Northern Plains Railroad,NPR,0.00986554206670646
5210,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.24409985,Burlington Northen Santa Fe Railway,BNSF,0.00514417077461389
5211,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.21599141,Burlington Northen Santa Fe Railway,BNSF,0.00438887695110306
